pipeline_id,run_id,timestamp,ci_tool,repository,branch,commit_hash,author,language,os,cloud_provider,build_duration_sec,test_duration_sec,deploy_duration_sec,failure_stage,failure_type,error_code,error_message,severity,cpu_usage_pct,memory_usage_mb,retry_count,is_flaky_test,rollback_triggered,incident_created,error_anchor,injected_secret
pipe_1270,run_34321,2026-01-02T14:25:16.927259,GitHub Actions,repo_420,main,45c56166478eb4d1aa33576b0f33e03073316cd8,user_222,NodeJS,macos-latest,AWS,1503,1406,1655,build,Permission Error,ERR_PERM_TOKEN_SCOPE,"##[group]Run npm ci && npm run build
EACCES: permission denied, open '/home/buildbot/.npm/_cacache/index-v5/webpack'
npm ERR! Your cache folder contains root-owned files",LOW,71.13,21744,1,False,False,False,.npm/_cacache,
pipe_8077,run_34322,2025-09-05T11:09:16.927259,CircleCI,repo_331,feature-x,04a3af424c208f64de17871d0a96316c1635ca30,user_755,C++,macos-latest,GCP,852,1459,1367,build,Timeout,ERR_TIMEOUT_DEADLINE,"##[group]Run cmake --build build -j4
Waiting for lock on /home/buildbot/work/billing/.gradle/caches ... timed out after 84s",MEDIUM,47.62,22247,4,False,False,False,.gradle/caches,
pipe_9987,run_34323,2025-09-02T11:13:16.927259,Azure DevOps,repo_31,release,dba48d0623eb1b0ed038ab7477cb4268200bdaf4,user_910,Rust,macos-latest,Azure,638,92,801,deploy,Deployment Failure,ERR_DEPLOY_ROLLOUT,"##[group]Run cargo build --release
error: deployment ""checkout-api"" exceeded its progress deadline
Waiting for rollout to finish: 1 of 7 updated replicas are available...",MEDIUM,67.33,22617,0,False,False,False,"deployment ""checkout-api"" exceeded its progress deadline",
pipe_5709,run_34324,2026-01-21T16:02:16.927259,GitLab CI,repo_418,feature-x,2e018272bb7238d2a06dc340f4d0e2fb17c43327,user_599,Go,ubuntu-latest,GCP,419,2034,1305,build,Dependency Error,ERR_DEP_NOT_FOUND,"##[group]Run go build ./...
go: golang.org/x/net@v1.4.5: reading https://proxy.golang.org/golang.org/x/net/@v/v1.4.5.mod: 404 Not Found
go: error loading module requirements",LOW,28.71,24958,2,False,False,False,golang.org/x/net@v1.4.5,
pipe_9970,run_34325,2025-12-01T11:24:16.927259,GitLab CI,repo_343,main,48995084d2e0b2f5ad053018ab6e85b370a26347,user_524,C++,macos-latest,GCP,2151,2080,101,deploy,Deployment Failure,ERR_DEPLOY_QUOTA,"##[group]Run cmake --build build -j4
Error: UPGRADE FAILED: cannot patch ""checkout-api"" with kind Deployment: Operation cannot be fulfilled on deployments.apps ""checkout-api""",MEDIUM,17.7,8324,4,False,True,False,"UPGRADE FAILED: cannot patch ""checkout-api""",
pipe_7257,run_34326,2025-12-18T00:29:16.927259,CircleCI,repo_200,main,92b89b07e249468fb888eb69931f9fd4690eb171,user_285,Python,windows-latest,GCP,1366,2046,95,test,Dependency Error,ERR_DEP_NOT_FOUND,"##[group]Run pytest -q --maxfail=1
[ERROR] Could not transfer artifact urllib3:1.6.8 from https://cache-redis.prod.internal/repo
[ERROR] Authentication failed for ARTIFACTORY_TOKEN=art_9fJk2LmQ8xZa4Rb7Tc1Vd6We",LOW,49.22,32145,1,False,False,False,cache-redis.prod.internal/repo,art_9fJk2LmQ8xZa4Rb7Tc1Vd6We
pipe_1749,run_34327,2025-09-27T15:13:16.927259,GitLab CI,repo_342,main,c296b5eaa19f138677bb730b10a27e9ee8c24fd5,user_968,Python,windows-latest,On-Prem,288,1461,582,test,Permission Error,ERR_PERM_TOKEN_SCOPE,"##[group]Run pytest -q --maxfail=1
Error: resource is not accessible by integration.
Token scope missing 'packages:write' for AWS_SECRET_ACCESS_KEY=AKIA4XQ2LMNOP7RSTUVW",LOW,77.2,16789,0,False,False,False,Token scope missing 'packages:write',AKIA4XQ2LMNOP7RSTUVW
pipe_4665,run_34328,2026-01-25T07:23:16.927259,Jenkins,repo_199,release,c93d652789658ae1e3ae14899c445410195aa7ee,user_632,Java,windows-latest,GCP,2705,83,1758,test,Security Scan Failure,ERR_SEC_LICENSE,"##[group]Run mvn -B test
license-checker: policy violation
jackson-databind@2.10.7 is licensed GPL-3.0, which is not in the allowed list
Blocking merge to release",HIGH,45.47,6199,5,False,False,False,jackson-databind@2.10.7 is licensed GPL-3.0,
pipe_7905,run_34329,2025-10-11T18:11:16.927259,Azure DevOps,repo_256,main,bfee78e208eb15b5f8ef1b00ece56c1ba37a84c2,user_622,NodeJS,windows-latest,GCP,2582,2137,1706,test,Dependency Error,ERR_DEP_CONFLICT,"##[group]Run npm test
npm ERR! code E404
npm ERR! 404 Not Found - GET https://registry.npmjs.org/lodash - Not found
npm ERR! 404 'lodash@1.13.7' is not in this registry.",LOW,58.51,23861,5,False,False,False,registry.npmjs.org/lodash,
pipe_8621,run_34330,2025-10-24T13:10:16.927259,CircleCI,repo_435,develop,fcfeb682355aad8e979727fd38777e3a5d6edead,user_756,NodeJS,windows-latest,AWS,1179,670,1649,build,Dependency Error,ERR_DEP_AUTH,"##[group]Run npm ci && npm run build
[ERROR] Could not transfer artifact webpack:1.8.8 from https://auth.service.internal/repo
[ERROR] Authentication failed for NPM_TOKEN=npm_7Kj3Mn9Pq2Rs5Tv8Wx1Yz4Ab6Cd0Ef",LOW,64.84,12633,3,False,False,False,auth.service.internal/repo,npm_7Kj3Mn9Pq2Rs5Tv8Wx1Yz4Ab6Cd0Ef
pipe_4536,run_34331,2025-09-07T14:24:16.927259,Jenkins,repo_453,release,d06a22f264605d4c056d1a8654a09a70a92c9753,user_423,Go,windows-latest,GCP,615,723,733,build,Resource Exhaustion,ERR_RES_OOM,"##[group]Run go build ./...
No space left on device
failed to write C:\Users\azurepipelines\AppData\Local\Temp\build/target: disk usage 99% of 50GB",HIGH,96.33,31640,0,False,False,True,No space left on device,
pipe_1791,run_34332,2025-08-25T11:03:16.927259,GitLab CI,repo_301,develop,ebaeaaacb8fa867742a781dca346318891e4209c,user_142,Python,macos-latest,AWS,1112,2207,262,test,Permission Error,ERR_PERM_TOKEN_SCOPE,"##[group]Run pytest -q --maxfail=1
EACCES: permission denied, open '/home/jenkins/.npm/_cacache/index-v5/numpy'
npm ERR! Your cache folder contains root-owned files",LOW,18.75,11193,3,False,False,False,.npm/_cacache,
pipe_7652,run_34333,2025-11-22T02:23:16.927259,GitHub Actions,repo_280,main,6ce8cb70dbdf0f5ca1686a61314a270e4121295c,user_318,Rust,ubuntu-latest,Azure,1918,1551,1378,build,Permission Error,ERR_PERM_TOKEN_SCOPE,"##[group]Run cargo build --release
docker: Got permission denied while trying to connect to the Docker daemon socket at unix:///var/run/docker.sock",HIGH,23.69,25832,3,False,False,False,docker.sock,
pipe_8860,run_34334,2025-09-20T00:44:16.927259,GitLab CI,repo_131,feature-x,cfbd0dfcd23ff3a5b689a7f1335e706b1d10b88f,user_840,Go,windows-latest,Azure,3308,2030,704,test,Configuration Error,ERR_CFG_ENV_UNSET,"##[group]Run go test ./... -race
/bin/bash: line 195: ./scripts/auth.sh: command not found
Exited with code exit status 127",HIGH,60.65,28020,3,False,False,True,./scripts/auth.sh: command not found,
pipe_9345,run_34335,2025-09-06T16:05:16.927259,Jenkins,repo_217,release,6a56494782592abc69164224117c91b6710d89c9,user_934,C++,windows-latest,AWS,1990,1735,429,test,Timeout,ERR_TIMEOUT_STEP,"##[group]Run ctest --output-on-failure
Waiting for lock on C:\Users\ci-runner\AppData\Local\Temp\build/.gradle/caches ... timed out after 335s",HIGH,33.16,14081,4,False,False,False,.gradle/caches,
pipe_8728,run_34336,2025-10-10T23:02:16.927259,Jenkins,repo_191,feature-x,1e65ba8f802263e3185a65142645ae47db3b0d34,user_591,Rust,macos-latest,GCP,1606,365,200,test,Test Failure,ERR_TEST_ASSERT,"##[group]Run cargo test --all
---- payments::tests::test_refund_flow stdout ----
thread 'payments::tests::test_refund_flow' panicked at src/payments.rs:206:9:
assertion `left == right` failed
  left: 4200
 right: 3990",CRITICAL,49.55,6147,2,True,False,True,src/payments.rs:206:9,
pipe_9022,run_34337,2025-09-29T14:17:16.927259,GitLab CI,repo_416,develop,f31fdcdd8132227e302c6df7a9a01e2288ea6ee4,user_672,Go,macos-latest,Azure,3318,1409,1471,test,Resource Exhaustion,ERR_RES_CPU,"##[group]Run go test ./... -race
Killed
make: *** [Makefile:42: build] Error 137
Container exceeded its memory limit of 4096MB (OOMKilled)",HIGH,97.44,30770,2,False,False,True,Error 137,
pipe_9832,run_34338,2025-11-30T18:21:16.927259,GitHub Actions,repo_65,develop,764f69a1580d6f90a5930633f1494a3fefcf583e,user_265,NodeJS,ubuntu-latest,On-Prem,3451,936,1614,deploy,Configuration Error,ERR_CFG_MISSING_KEY,"##[group]Run npm ci && npm run build
Traceback (most recent call last):
  File ""/home/buildbot/work/auth/settings.py"", line 119, in <module>
    region = os.environ['BUILD_ENV']
KeyError: 'BUILD_ENV'",MEDIUM,73.12,13691,5,False,False,False,KeyError: 'BUILD_ENV',
pipe_7645,run_34339,2025-11-29T22:46:16.927259,Azure DevOps,repo_316,main,72577aaab462a10cd6360b0362f41cf961743b21,user_425,Go,ubuntu-latest,Azure,86,1974,975,test,Test Failure,ERR_TEST_FLAKY,"##[group]Run go test ./... -race
--- FAIL: TestPaymentsHandler (6.64s)
    handler_test.go:194: expected status 200, got 503
FAIL	github.com/org/payments	exit status 1",HIGH,58.49,8350,4,False,False,True,handler_test.go:194,
pipe_8072,run_34340,2025-10-23T19:41:16.927259,Jenkins,repo_63,develop,fd77a4edee52e8b97787052b7515f62338426a33,user_59,NodeJS,ubuntu-latest,Azure,2842,2099,46,deploy,Deployment Failure,ERR_DEPLOY_ROLLOUT,"##[group]Run npm ci && npm run build
ERROR: (gcloud.run.deploy) User does not have permission to act as service account.
Credential used: GOOGLE_API_KEY=AIzaSyD3aBcDeFgHiJkLmNoPqRsTuVwXyZ12345",MEDIUM,84.88,6176,1,False,False,False,does not have permission to act as service account,AIzaSyD3aBcDeFgHiJkLmNoPqRsTuVwXyZ12345
pipe_7067,run_34341,2025-11-25T14:24:16.927259,Jenkins,repo_41,release,9be808d1fa5cf8a439a7db89b2b1091b69b0a67f,user_627,C++,ubuntu-latest,Azure,2236,2191,616,build,Security Scan Failure,ERR_SEC_LICENSE,"##[group]Run cmake --build build -j4
trivy fs: found 10 vulnerabilities (1 critical)
CVE-2022-25883 affects spdlog < 3.16.5
Severity: critical. Pipeline blocked by policy.",MEDIUM,81.99,14638,2,False,False,False,CVE-2022-25883,
pipe_4311,run_34342,2025-11-02T03:42:16.927259,GitLab CI,repo_82,develop,a32a3534c3267e1e727f9bf1a6d868ad202014e7,user_1000,Go,macos-latest,GCP,1799,1716,478,build,Dependency Error,ERR_DEP_NOT_FOUND,"##[group]Run go build ./...
go: github.com/gorilla/mux@v2.2.8: reading https://proxy.golang.org/github.com/gorilla/mux/@v/v2.2.8.mod: 404 Not Found
go: error loading module requirements",MEDIUM,20.49,2528,0,False,False,False,github.com/gorilla/mux@v2.2.8,
pipe_5980,run_34343,2025-11-30T01:12:16.927259,GitHub Actions,repo_341,feature-x,9e5d24451c531beb95481d5b2f607ada7a9c6de4,user_224,Rust,macos-latest,Azure,933,1587,182,test,Network Error,ERR_NET_DNS,"##[group]Run cargo test --all
requests.exceptions.SSLError: HTTPSConnectionPool(host='artifactory.internal.corp', port=443): certificate verify failed: unable to get local issuer certificate",HIGH,40.92,15923,5,False,False,True,host='artifactory.internal.corp',
pipe_6472,run_34344,2025-09-28T15:12:16.927259,CircleCI,repo_98,main,7be91b3e6f9c968f195b753edd4d473e2d980efe,user_25,C++,windows-latest,AWS,926,2234,1417,deploy,Network Error,ERR_NET_TLS,"##[group]Run cmake --build build -j4
curl: (6) Could not resolve host: db-primary.prod.internal
fatal: unable to access 'https://db-primary.prod.internal/cart.git': Could not resolve host",CRITICAL,93.6,17649,2,False,True,True,Could not resolve host: db-primary.prod.internal,
pipe_3369,run_34345,2025-09-16T04:49:16.927259,CircleCI,repo_191,main,b3646e8f27937861db8ae0df8079cb5cf610754e,user_909,Rust,ubuntu-latest,GCP,148,907,342,build,Build Failure,ERR_BUILD_SYNTAX,"##[group]Run cargo build --release
error[E0308]: mismatched types
  --> src/billing.rs:98:23
   |     expected `u64`, found `String`
error: could not compile `billing` due to 1 previous error",LOW,94.39,7579,2,False,False,False,src/billing.rs:98:23,
pipe_1922,run_34346,2025-10-13T03:04:16.927259,Azure DevOps,repo_1,develop,1befaf9777948d9f9ed57e7772b723f8d1ccebe0,user_37,Python,ubuntu-latest,GCP,2812,1534,329,test,Timeout,ERR_TIMEOUT_LOCK,"##[group]Run pytest -q --maxfail=1
Waiting for lock on /home/ci-runner/work/payments/.gradle/caches ... timed out after 168s",HIGH,14.37,13669,4,False,False,True,.gradle/caches,
pipe_7307,run_34347,2025-09-11T04:50:16.927259,CircleCI,repo_342,main,ded5afd93abe8495652a201dae38a8763e7f1a92,user_371,NodeJS,ubuntu-latest,Azure,1234,1664,277,deploy,Network Error,ERR_NET_DNS,"##[group]Run npm ci && npm run build
Error: connect ECONNREFUSED auth.service.internal:6379
    at TCPConnectWrap.afterConnect [as oncomplete]",MEDIUM,29.71,7857,3,False,False,False,ECONNREFUSED auth.service.internal:6379,
pipe_4787,run_34348,2025-12-05T01:51:16.927259,GitHub Actions,repo_165,main,7e0f524fb6fd69a621c563aa8cde410a8f0659a2,user_410,Java,windows-latest,On-Prem,2073,695,1516,deploy,Timeout,ERR_TIMEOUT_STEP,"##[group]Run mvn -B package -DskipTests
context deadline exceeded (Client.Timeout exceeded while awaiting headers)
GET https://api-gateway.prod.internal/v2/status: dial tcp: i/o timeout",HIGH,77.22,23591,3,False,True,True,context deadline exceeded,
pipe_7828,run_34349,2025-12-03T09:23:16.927259,CircleCI,repo_202,release,d8bbe7a7958da5b2542c20795cf98108721b3530,user_700,C++,macos-latest,AWS,133,1086,198,test,Timeout,ERR_TIMEOUT_DEADLINE,"##[group]Run ctest --output-on-failure
context deadline exceeded (Client.Timeout exceeded while awaiting headers)
GET https://api-gateway.prod.internal/v2/status: dial tcp: i/o timeout",MEDIUM,15.37,3445,2,False,False,False,context deadline exceeded,
pipe_3808,run_34350,2025-11-09T22:38:16.927259,GitHub Actions,repo_443,main,7af032365a938e4e42722103345cb166214fea2f,user_617,Rust,windows-latest,On-Prem,2035,1158,299,deploy,Network Error,ERR_NET_TLS,"##[group]Run cargo build --release
Error: connect ECONNREFUSED 127.0.0.1:5432
Hint: verify the target host. AWS_SECRET_ACCESS_KEY=AKIA4XQ2LMNOP7RSTUVW",LOW,32.79,16400,5,False,True,False,ECONNREFUSED 127.0.0.1:5432,AKIA4XQ2LMNOP7RSTUVW
pipe_9168,run_34351,2025-12-03T05:52:16.927259,Azure DevOps,repo_348,release,d84a172e4a76d9fadf87aea506fa0d7eae1fbe63,user_414,Java,windows-latest,GCP,2441,132,1764,test,Dependency Error,ERR_DEP_NOT_FOUND,"##[group]Run mvn -B test
[ERROR] Failed to execute goal on project cart: Could not resolve dependencies
[ERROR] Could not find artifact jackson-databind:jar:1.23.2 in central (https://repo.maven.apache.org/maven2)",LOW,38.36,19407,3,False,False,False,jackson-databind:jar:1.23.2,
pipe_6175,run_34352,2025-10-30T22:01:16.927259,GitHub Actions,repo_48,feature-x,734c5feb8a84ade163f7e0a712276962e9c799db,user_584,Rust,windows-latest,On-Prem,3066,473,1183,build,Permission Error,ERR_PERM_TOKEN_SCOPE,"##[group]Run cargo build --release
Error: EPERM: operation not permitted, mkdir 'C:\Users\gh-actions\AppData\Local\Temp\build/dist'
The runner user lacks write access to that directory.",MEDIUM,67.74,28169,3,False,False,False,EPERM: operation not permitted,
pipe_9826,run_34353,2026-01-30T19:45:16.927259,GitHub Actions,repo_67,main,97814f6791863b8ab4f4e06128a9eb4c9027b94d,user_869,Go,macos-latest,GCP,1857,818,102,test,Dependency Error,ERR_DEP_CONFLICT,"##[group]Run go test ./... -race
go: github.com/lib/pq@v6.5.8: reading https://proxy.golang.org/github.com/lib/pq/@v/v6.5.8.mod: 404 Not Found
go: error loading module requirements",CRITICAL,11.63,17100,3,False,False,False,github.com/lib/pq@v6.5.8,
pipe_5749,run_34354,2025-12-07T14:51:16.927259,CircleCI,repo_257,main,50cd9c7996221754ee0ab1ac10d0daddc3f34f25,user_758,C++,macos-latest,Azure,2610,1705,1221,build,Resource Exhaustion,ERR_RES_DISK,"##[group]Run cmake --build build -j4
No space left on device
failed to write /home/gh-actions/work/auth/target: disk usage 97% of 200GB",HIGH,97.44,30589,2,False,False,True,No space left on device,
pipe_6108,run_34355,2026-01-24T03:27:16.927259,GitHub Actions,repo_293,feature-x,c97193ae2b1e0ed97efbaf8d16e3ff3ec2935ac8,user_529,Java,ubuntu-latest,AWS,2372,151,178,deploy,Deployment Failure,ERR_DEPLOY_ROLLOUT,"##[group]Run mvn -B package -DskipTests
Readiness probe failed: HTTP probe failed with statuscode: 503
pod search-indexer-16803 restarting, back-off pulling image",LOW,52.3,15030,1,False,True,False,Readiness probe failed,
pipe_4012,run_34356,2025-12-16T13:29:16.927259,Jenkins,repo_405,feature-x,49e307d85822d443bd1b7f202c27c044b4ea694b,user_126,Java,windows-latest,On-Prem,1403,606,342,deploy,Permission Error,ERR_PERM_READONLY,"##[group]Run mvn -B package -DskipTests
Error: resource is not accessible by integration.
Token scope missing 'packages:write' for DOCKER_REGISTRY_PASSWORD=dckr_pat_Xy7Zw2Vu9Ts4Rq1Po6Nm3Lk",HIGH,53.32,28626,4,False,False,True,Token scope missing 'packages:write',dckr_pat_Xy7Zw2Vu9Ts4Rq1Po6Nm3Lk
pipe_3442,run_34357,2025-12-01T03:39:16.927259,Azure DevOps,repo_217,release,2b626b75a9fe4ed37e1d3815f57cf65dad0a0be4,user_783,NodeJS,macos-latest,AWS,2740,803,340,test,Configuration Error,ERR_CFG_MISSING_KEY,"##[group]Run npm test
Error response from daemon: invalid reference format
Exited with code exit status 125",LOW,26.83,22995,2,False,False,False,invalid reference format,
pipe_7341,run_34358,2026-02-06T00:17:16.927259,CircleCI,repo_366,release,56571a16417e0787b0b24081bf7f14f79f404e16,user_778,Go,ubuntu-latest,Azure,499,1777,356,test,Test Failure,ERR_TEST_FLAKY,"##[group]Run go test ./... -race
--- FAIL: TestPaymentsHandler (9.17s)
    handler_test.go:56: expected status 200, got 503
FAIL	github.com/org/payments	exit status 1",MEDIUM,54.57,32526,2,False,False,False,handler_test.go:56,
pipe_8413,run_34359,2025-12-07T01:24:16.927259,Azure DevOps,repo_213,main,1024faf91927345d602221c84b0277fbe5644572,user_345,Go,ubuntu-latest,AWS,784,1206,40,build,Permission Error,ERR_PERM_DENIED,"##[group]Run go build ./...
docker: Got permission denied while trying to connect to the Docker daemon socket at unix:///var/run/docker.sock",LOW,68.23,29003,0,False,False,False,docker.sock,
pipe_4058,run_34360,2026-01-12T17:58:16.927259,Jenkins,repo_282,develop,a5a9876667e2eb7fb55f9785c9de98fd23e2f1d8,user_627,C++,ubuntu-latest,AWS,2140,1812,1081,deploy,Deployment Failure,ERR_DEPLOY_HEALTHCHECK,"##[group]Run cmake --build build -j4
error: deployment ""search-indexer"" exceeded its progress deadline
Waiting for rollout to finish: 3 of 6 updated replicas are available...",CRITICAL,81.76,28176,4,False,True,False,"deployment ""search-indexer"" exceeded its progress deadline",
pipe_8001,run_34361,2025-12-09T13:51:16.927259,CircleCI,repo_124,develop,1b6a7df4bd0e185816ac1c830b540d4666b471c3,user_668,Python,macos-latest,Azure,635,963,1474,test,Timeout,ERR_TIMEOUT_DEADLINE,"##[group]Run pytest -q --maxfail=1
context deadline exceeded (Client.Timeout exceeded while awaiting headers)
GET https://api-gateway.prod.internal/v2/status: dial tcp: i/o timeout",LOW,69.16,5461,3,False,False,False,context deadline exceeded,
pipe_5576,run_34362,2025-12-18T11:09:16.927259,Jenkins,repo_104,develop,1638c26e0cc61ba8e28481e22760559ebc814928,user_528,Go,windows-latest,On-Prem,2031,580,270,build,Timeout,ERR_TIMEOUT_STEP,"##[group]Run go build ./...
ERROR: The operation was canceled.
##[error]The job running on runner windows-latest exceeded the maximum execution time of 60 minutes.",HIGH,24.05,20412,2,False,False,False,exceeded the maximum execution time,
pipe_3421,run_34363,2025-12-04T16:30:16.927259,GitLab CI,repo_307,release,f99d4a361e5659fbdd1d124857bf815e791bd4d7,user_201,Go,ubuntu-latest,Azure,1581,1722,595,test,Resource Exhaustion,ERR_RES_DISK,"##[group]Run go test ./... -race
No space left on device
failed to write /home/jenkins/work/payments/target: disk usage 99% of 100GB",CRITICAL,94.5,31508,0,False,False,False,No space left on device,
pipe_6470,run_34364,2025-08-25T17:36:16.927259,GitHub Actions,repo_459,release,dc140580763f8dc58a0d78e3779e938f706e403a,user_209,Rust,ubuntu-latest,Azure,162,2243,1006,test,Security Scan Failure,ERR_SEC_CVE,"##[group]Run cargo test --all
cargo audit: found 9 vulnerabilities (1 critical)
CVE-2024-21538 affects reqwest < 3.3.1
Severity: critical. Pipeline blocked by policy.",MEDIUM,78.13,12580,4,False,False,False,CVE-2024-21538,
pipe_7962,run_34365,2026-01-30T08:00:16.927259,CircleCI,repo_65,release,bf43eb1828ab82c0600acca02bae5a7336bfded2,user_693,Python,macos-latest,AWS,1091,1800,96,build,Security Scan Failure,ERR_SEC_LICENSE,"##[group]Run pip install -r requirements.txt
license-checker: policy violation
boto3@1.5.7 is licensed GPL-3.0, which is not in the allowed list
Blocking merge to release",MEDIUM,45.53,7701,1,False,False,False,boto3@1.5.7 is licensed GPL-3.0,
